Event Name,Date,Venue,Address,Latitude,Longitude,Segment,Genre,SubGenre
Jorge Lozano H - Libera La Fiera,2025-10-31,Meridian Arts Centre: George Weston,5040 Yonge Street,43.76613790,-79.41425050,Miscellaneous,Lecture/Seminar,Lecture/Seminar
Jeff Chang - Our Story - World Tour Concert,2025-10-31,Coca-Cola Coliseum,45 Manitoba Drive,43.63509680,-79.41572430,Music,Pop,Pop
Jerk X Jollof: Toronto (Halloween Edition),2025-10-31,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Dance/Electronic,Witchstep
2025 AFC Toronto Flex Pack,2025-10-31,York Lions Stadium,Ian MacDonald Boulevard,43.773053000000006,-79.503552,N/A,N/A,N/A
Merch Package,2025-10-31,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Raptors vs TBA,2025-10-31,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Added Value - Season Long,2025-10-31,Lake House at Budweiser Stage,909 Lake Shore Blvd. West,43.629330000000006,-79.4150399999999881,N/A,N/A,N/A
2025 AFC Toronto Flex Pack,2025-10-31,York Lions Stadium,Ian MacDonald Boulevard,43.773053000000006,-79.503552,N/A,N/A,N/A
2024 Secondary Member,2025-10-31,TIFF Memberships,350 King Street West,N/A,N/A,N/A,N/A,N/A
2025 Gift Cards,2025-10-31,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
2025 VIP Suites & Events,2025-10-31,York Lions Stadium,Ian MacDonald Boulevard,43.773053000000006,-79.503552,N/A,N/A,N/A
2025 Budweiser Stage Season Deposit,2025-10-31,Budweiser Stage,909 Lake Shore Blvd W,43.6292498,-79.417428,N/A,N/A,N/A
Added Value - Season Long TEST,2025-10-31,Lake House at Budweiser Stage,909 Lake Shore Blvd. West,43.629330000000006,-79.4150399999999881,N/A,N/A,N/A
2025 Budweiser Stage Ticket Bank,2025-10-31,Budweiser Stage,909 Lake Shore Blvd W,43.6292498,-79.417428,N/A,N/A,N/A
Spacetime Halloween at The Lithuanian House (formerly Promise),2025-10-31,Lithuanian House,1573 Bloor Street West,43.655780,79.454150,Music,Dance/Electronic,Techno-House
TMU Bold Women's Basketball - 2025-26 Season Pass,2025-10-31,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,N/A
TMU Bold Men's Basketball - 2025-26 Season Pass,2025-10-31,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,N/A
BEN NICKY,2025-10-31,DPRTMNT,473 Adelaide St W,43.646470,-79.396890,Music,Dance/Electronic,Dance/Electronic
The Black Parade Halloween Emo Night Toronto at Sneaky Dee's - Oct 31 2025,2025-10-31,Sneaky Dee's Concert Venue,"431 College Street, 2nd Floor",43.656413,-79.4074860,Music,Rock,Emo
Arcy Drive,2025-10-31,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Indie Rock
The Walters,2025-11-01,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Rock,Pop
Dr. Shahkar Bineshpajooh Live in Toronto,2025-11-01,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Music,World,World
Lola Young,2025-11-01,History,1663 Queen St. East,43.66684147,-79.31351149,Music,R&B,R&B
Thundercat - North America 2025 Tour,2025-11-01,Massey Hall,178 Victoria St.,43.65418690,-79.37899750,Music,R&B,R&B
Abhijeet Bhattacharya,2025-11-01,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.71252500,-79.60204200,Music,World,World
Ilan Bluestone,2025-11-01,The Opera House,735 Queen St. E.,43.65900020,-79.34877430,Music,Dance/Electronic,Witchstep
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-01,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Brighton Beach Memoirs,2025-11-01,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Theatre,Drama
AFC Toronto 2025 Season Tickets,2025-11-01,York Lions Stadium,Ian MacDonald Boulevard,43.77305300,-79.50355200,Sports,Soccer,Soccer
Legends of Horror - Family Hours,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror - Family Hours,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror - Family Hours,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror - Family Hours,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Legends of Horror,2025-11-01,Casa Loma,1 Austin Terrace,43.67813770,-79.40961500,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
Streetlight Manifesto,2025-11-01,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Rock,Alternative Rock
POiSON GiRL FRiEND,2025-11-01,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Dance/Electronic,Witchstep
A Taste Of Gino! Live On Stage,2025-11-01,Meridian Arts Centre: George Weston,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
MJ (Touring),2025-11-01,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
MJ (Touring),2025-11-01,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-11-01,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Lola Young,2025-11-01,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
TMU Bold vs Windsor (Men's Hockey),2025-11-01,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,N/A
DEATHPOP,2025-11-01,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Dance/Electronic,Dance/Electronic
Driven Element w/ RIP.fun & Good Group Thanks For Coming,2025-11-01,Supermarket,268 Augusta Ave,43.656580,-79.403230,Music,Alternative,Alternative
Harm & Ease - Afterlife Album Release Tour,2025-11-01,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Rock
DAY OF THE DEAD,2025-11-01,DPRTMNT,473 Adelaide St W,43.646470,-79.396890,Music,Other,N/A
THRILLER with TIMMY TRUMPET & COONE,2025-11-01,REBEL,11 Polson Street,43.640897,-79.354593,Music,Dance/Electronic,House
Jesse Roper ,2025-11-01,The Sound Garage,165 Geary Ave,43.669849,-79.436218,Music,Blues,Modern Blues
Chasewest,2025-11-01,CODA,794 Bathurst Street,43.665374,-79.411540,Music,Dance/Electronic,Dance/Electronic
The Musical Box - GENESIS LIVE,2025-11-02,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Undefined,Undefined
Lola Young,2025-11-02,History,1663 Queen St. East,43.66684147,-79.31351149,Music,R&B,R&B
kwn,2025-11-02,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,R&B,Soul
Post Animal,2025-11-02,The Garrison,1197 Dundas Street West,43.64927320,-79.42230750,Music,Rock,Pop
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-02,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-02,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Brighton Beach Memoirs,2025-11-02,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Theatre,Drama
Madhuri Dixit,2025-11-02,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.71252500,-79.60204200,Music,World,World
MJ (Touring),2025-11-02,Ed Mirvish Theatre,244 Victoria Street,0,0,Arts & Theatre,Theatre,Musical
Rogers Centre Tour,2025-11-02,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Lola Young,2025-11-02,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
Toronto Raptors vs Memphis Grizzlies,2025-11-02,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs Memphis Grizzlies,2025-11-02,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs Memphis Grizzlies,2025-11-02,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Flyte,2025-11-02,Longboat Hall,"103 Dovercourt Rd, (Basement Of Great Hall)",43.643000,-79.422160,Music,Rock,Indie Rock
Sophie Ellis Bextor,2025-11-03,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Rock,Pop
Ari Abdul - Change Tour,2025-11-03,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Pop,Pop
Joel Sunny,2025-11-03,The Opera House,735 Queen St. E.,43.65900020,-79.34877430,Music,Rock,Alternative Rock
Boyish - The Gun Show,2025-11-03,The Drake Hotel,1150 Queen Street West,43.64310780,-79.42464570,Music,Rock,Pop
Rogers Centre Tour,2025-11-03,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Maple Leafs vs Pittsburgh Penguins,2025-11-03,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Pittsburgh Penguins,2025-11-03,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Pittsburgh Penguins,2025-11-03,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
King Princess - The Girl Violence Tour,2025-11-04,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Pop,Pop
Lil Tecca: The Dopamine Experience,2025-11-04,REBEL,11 Polson St.,43.64155480,-79.35402460,Music,Hip-Hop/Rap,French Rap
Tifa Presents: An Evening With Margaret Atwood,2025-11-04,The Elgin & Winter Garden Theatres,189 Yonge St.,43.65291940,-79.37945170,Arts & Theatre,Miscellaneous Theatre,Miscellaneous Theatre
THRICE,2025-11-04,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Rock,Pop
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-04,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Brighton Beach Memoirs,2025-11-04,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Theatre,Drama
Lebanon Hanover,2025-11-04,The Opera House,735 Queen St. E.,43.65900020,-79.34877430,Music,Rock,Alternative Rock
ASTN: What If This Tour...,2025-11-04,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,R&B,R&B
Rogers Centre Tour,2025-11-04,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Toronto Raptors vs Milwaukee Bucks,2025-11-04,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs Milwaukee Bucks,2025-11-04,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Raptors vs Milwaukee Bucks,2025-11-04,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
KING PRINCESS - THE GIRL VIOLENCE TOUR,2025-11-04,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
Johnnie Guilbert - Violent Dream Tour,2025-11-04,Hard Luck Bar,772a Dundas Street West,43.652150,-79.407552,Music,Alternative,Alternative Rock
S.G. Goodman,2025-11-04,The Great Hall,1087 Queen Street W.,43.643360,-79.422060,Music,Country,Country Folk
Tall Tall Trees and Christopher Paul Stelling,2025-11-04,The Sound Garage,165 Geary Ave,43.669849,-79.436218,Music,Alternative,Alternative Rock
The Temper Trap,2025-11-04,The Concert Hall,The Masonic Temple,43.673080,-79.388420,Music,Rock,Pop
The Two Lips: Kiss & Tell Tour,2025-11-05,The Garrison,1197 Dundas Street West,43.64927320,-79.42230750,Music,Pop,Pop
Brahms: A German Requiem,2025-11-05,Meridian Arts Centre: George Weston,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Classical,Symphonic
hannah bahng: The Misunderstood World Tour,2025-11-05,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Pop,Pop
jigitz,2025-11-05,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Dance/Electronic,Witchstep
All Time Low: EVERYONE'S TALKING! TOUR,2025-11-05,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Rock,Alternative Rock
Joe Bonamassa,2025-11-05,The Theatre at Great Canadian Casino Resort Toronto,1133 Queens Plate Dr,43.71252500,-79.60204200,Music,Blues,Blues
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-05,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-05,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Brighton Beach Memoirs,2025-11-05,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Theatre,Drama
Jason Bonham's Led Zeppelin Evening,2025-11-05,Massey Hall,178 Victoria St.,43.65418690,-79.37899750,Music,Undefined,Undefined
Toronto Maple Leafs vs Utah Mammoth,2025-11-05,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
All Time Low,2025-11-05,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
Toronto Maple Leafs vs Utah Mammoth,2025-11-05,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Toronto Maple Leafs vs Utah Mammoth,2025-11-05,Scotiabank Arena,40 Bay Street,43.644056,-79.378859,N/A,N/A,N/A
Rogers Centre Tour,2025-11-05,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
Reason Over Passion,2025-11-05,TIFF Lightbox Cinema 4,350 King Street West,43.646688,-79.3904299999999881,N/A,N/A,N/A
Evgeny Khavtan in Canada - Leader of a Legendary Bravo Band,2025-11-05,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,World,Russia
TMU Bold vs McMaster (Men's & Women's Basketball),2025-11-05,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Basketball,N/A
Georgia Harmer,2025-11-05,The Great Hall,1087 Queen Street W.,43.643360,-79.422060,Music,Folk,Contemporary Folk
The Sophs,2025-11-05,The Sound Garage,165 Geary Ave,43.669849,-79.436218,Music,Alternative,Indie Rock
Skepsis,2025-11-06,CODA,794 Bathurst Street,43.66536500,-79.41149000,Music,Rock,Pop
jigitz,2025-11-06,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Dance/Electronic,Witchstep
Aunty Donna: DREM,2025-11-06,Meridian Hall,1 Front Street East,43.64681820,-79.37666570,Arts & Theatre,Theatre,Comedy
Yuuf,2025-11-06,The Baby G,"1608 Dundas St, West",43.65001900,-79.43540400,Music,Rock,Alternative Rock
The Beaches - No Hard Feelings Tour,2025-11-06,Scotiabank Arena,"50 Bay Street, Suite 500",43.64392540,-79.37832340,Music,Rock,Alternative Rock
Lil Tecca: The Dopamine Experience,2025-11-06,REBEL,11 Polson St.,43.64155480,-79.35402460,Music,Hip-Hop/Rap,French Rap
LENNY PEARCE'S USA TODDLER TECHNO TOUR - PART 2,2025-11-06,Queen Elizabeth Theatre,190 Princes' Blvd.,43.63259410,-79.42039150,Music,Dance/Electronic,Witchstep
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-06,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Gifts Of Life: Israeli Play Series - Without An Evil Eye,2025-11-06,Meridian Arts Centre: Greenwin Theatre,5040 Yonge Street,43.76605800,-79.41449500,Arts & Theatre,Theatre,Drama
Sofia Camara,2025-11-06,TD Music Hall - Allied Music Centre,178 Victoria St,43.65407000,-79.37901000,Music,Pop,Pop
Brighton Beach Memoirs,2025-11-06,Meridian Arts Centre: Studio Theatre,5040 Yonge Street,43.76613790,-79.41425050,Arts & Theatre,Theatre,Drama
Kennyhoopla: Conditions of an Orphan Tour,2025-11-06,The Garrison,1197 Dundas Street West,43.64927320,-79.42230750,Music,Dance/Electronic,Witchstep
Lenny Pearce,2025-11-06,Queen Elizabeth Theatre - Toronto,210 Princes Boulevard,0,0,Music,Dance/Electronic,Dance/Electronic
Rogers Centre Tour,2025-11-06,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
THEARTI$T,2025-11-06,Drake Underground,1150 Queen St. West,43.643290,-79.424630,Music,R&B,Contemporary R&B
TMU Bold vs Brock (Women's Hockey),2025-11-06,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,N/A
TMU Bold vs Queen's (Men's Volleyball),2025-11-06,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball
The Besnard Lakes with Special Guests,2025-11-06,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Rock,Pop
The Slim Kings,2025-11-06,The Sound Garage,165 Geary Ave,43.669849,-79.436218,Music,Alternative,Alternative Rock
Pink Mountaintops,2025-11-06,Monarch Tavern,12 Clinton Street,43.654030,-79.413680,Music,Rock,Pop
Patrick Wolf,2025-11-06,Longboat Hall,"103 Dovercourt Rd, (Basement Of Great Hall)",43.643000,-79.422160,Music,Alternative,Baroque Pop
DIMENSION,2025-11-07,131 McCormack Street,131 McCormack Street,N/A,N/A,Music,Dance/Electronic,Witchstep
Noel Miller Live!,2025-11-07,The Elgin & Winter Garden Theatres,189 Yonge St.,43.65291940,-79.37945170,Arts & Theatre,Comedy,Comedy
Walk Off the Earth,2025-11-07,Massey Hall,178 Victoria St.,43.65418690,-79.37899750,Music,Rock,Pop
The Aces - Gold Star Baby Tour,2025-11-07,The Mod Club (formerly known as The Axis Club),722 College St.,43.65516550,-79.41906360,Music,Rock,Pop
Rob49 - Life of Da Party Tour,2025-11-07,The Opera House,735 Queen St. E.,43.65900020,-79.34877430,Music,Hip-Hop/Rap,French Rap
JACK'S MANNEQUIN - THE MFEO TOUR,2025-11-07,History,1663 Queen St. East,43.66684147,-79.31351149,Music,Rock,Alternative Rock
Malala Yousafzai: Finding My Way Book Tour,2025-11-07,Queen Elizabeth Theatre,190 Princes' Blvd.,43.63259410,-79.42039150,Miscellaneous,Community/Civic,Community/Civic
The Wombats - Oh! The Ocean Tour,2025-11-07,The Danforth Music Hall,147 Danforth Ave.,43.67644920,-79.35710140,Music,Rock,Alternative Rock
Noel Miller Live!,2025-11-07,The Elgin & Winter Garden Theatres,189 Yonge St.,43.65291940,-79.37945170,Arts & Theatre,Comedy,Comedy
HEP Canadian Show Jumping Championship/ Mad Barn Indoor Eventing,2025-11-07,Coca-Cola Coliseum,45 Manitoba Drive,43.63509680,-79.41572430,Sports,Equestrian,Equestrian
Rogers Centre Tour,2025-11-07,Rogers Centre,1 Blue Jays Way,43.641641999999994,-79.390043,N/A,N/A,N/A
JACK'S MANNEQUIN - THE MFEO TOUR,2025-11-07,History,1663 Queen St. East,43.6668414699999988,-79.3135114900000095,N/A,N/A,N/A
TMU Bold vs Lakehead (Men's Hockey),2025-11-07,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Hockey,N/A
TMU Bold vs Queen's (Men's Volleyball),2025-11-07,Mattamy Athletic Centre,50 Carlton Street,43.662302,-79.379993,Sports,Volleyball,Volleyball
Taba Chake - Khud Ko Miloon World Tour - Presented By F7 Live,2025-11-07,The Garrison,1197 Dundas Street West,43.649130,-79.422350,Music,Folk,Folk
X CLUB,2025-11-07,CODA,794 Bathurst Street,43.665374,-79.411540,Music,Dance/Electronic,Dance/Electronic
Mix Webster / Tribute to Max Webster,2025-11-07,The Rockpile Bar & Nightclub,5555A Dundas St. West,43.629420,-79.548931,Music,Rock,Hard Rock
PAUL VAN DYK,2025-11-07,DPRTMNT,473 Adelaide St W,43.646470,-79.396890,Music,Dance/Electronic,Trance
"Anciients, Howling Giant",2025-11-07,Lee's Palace,529 Bloor Street West,43.665249,-79.409447,Music,Metal,Metal
